D0,QD,FN0,QFN,T0,gamma,Nc,realisation,temperature,stress,time_to_tertiary,strain_to_tertiary,time_to_failure,strain_to_failure
3.148e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071679838394605,11343120.80761,0.14057652074155
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,4575120.8076096,0.060040368896904,5727120.8076096,0.073907058255371
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,1695120.8076096,0.025267776676365,2271120.8076096,0.033485891061964
1.574e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071680486456153,11343120.80761,0.14058134741726
3.148e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071683774600101,9903120.8076096,0.12282482031421
3.148e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,3135120.8076096,0.043112612493715,3999120.8076096,0.053947934172739
3.148e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,1119120.8076096,0.017591602390966,1551120.8076096,0.023848862999043
3.148e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071687851465968,8463120.8076096,0.10592139024479
3.148e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,2559120.8076096,0.036138936498156,3279120.8076096,0.045645720573229
3.148e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,975120.80760956,0.015599459216364,1263120.8076096,0.020038921597952
3.148e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5439120.8076096,0.070035731543046,7023120.8076096,0.088849459995828
3.148e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,2127120.8076096,0.03078390230397,2703120.8076096,0.038443779674151
3.148e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,687120.80760956,0.011482711308711,1119120.8076096,0.018652872020016
3.148e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,3855120.8076096,0.051646296495501,4863120.8076096,0.063859593750568
1.574e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,3999120.8076096,0.053327955674235,5151120.8076096,0.067390724542238
3.148e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,1407120.8076096,0.021488780026018,1839120.8076096,0.027452881692019
3.148e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,543120.80760956,0.0093589408424428,715920.80760956,0.013356505354134
3.148e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,3135120.8076096,0.043117941633169,3999120.8076096,0.054012518300177
3.148e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,1119120.8076096,0.017595861477547,1551120.8076096,0.023943118170332
3.148e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,399120.80760956,0.0071676290455165,571920.80760956,0.011499268283492
3.148e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,2559120.8076096,0.036156802353546,3135120.8076096,0.04353199989121
3.148e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,831120.80760956,0.013569661975187,1263120.8076096,0.020088799728149
3.148e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,266110.53840637,0.0050846945715334,427920.80760956,0.0087767585944856
3.148e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,1695120.8076096,0.025281797702079,2271120.8076096,0.033535157249064
3.148e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,543120.80760956,0.009359085334004,859920.80760956,0.015292057967678
1.574e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,1551120.8076096,0.023389871049476,1983120.8076096,0.029513622800123
3.148e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,177437.02560425,0.0036449557786136,283845.2409668,0.0072977036588856
3.148e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,1407120.8076096,0.021502328210266,1839120.8076096,0.027773469082512
3.148e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,399120.80760956,0.0071681578966228,701520.80760956,0.013040682850833
3.148e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,118321.35040283,0.002648158165022,195171.72816467,0.0049339512877943
4.722e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071681395071566,11343120.80761,0.14058962503799
4.722e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,3999120.8076096,0.05333161417754,5007120.8076096,0.065758354875462
4.722e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,1407120.8076096,0.021484691559027,1867920.8076096,0.028199273328443
4.722e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071686764063353,8895120.8076096,0.11087672128645
4.722e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,2703120.8076096,0.037898506036077,3423120.8076096,0.047056290051569
4.722e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,975120.80760956,0.015596795677148,1291920.8076096,0.021015328579848
1.574e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071682824503771,10191120.80761,0.12633844706924
4.722e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071693236073078,7311120.8076096,0.092346529350046
4.722e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,2127120.8076096,0.030778046930171,2847120.8076096,0.040494649695646
4.722e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,831120.80760956,0.013564759345885,1119120.8076096,0.018471340564502
4.722e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,4863120.8076096,0.063384915290831,6159120.8076096,0.079106778315972
4.722e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,1839120.8076096,0.027132071024181,2415120.8076096,0.035309411545918
4.722e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,687120.80760956,0.011490623452154,859920.80760956,0.015067767395021
4.722e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,3279120.8076096,0.044838169923442,4143120.8076096,0.055431550844455
4.722e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,1263120.8076096,0.019562240370582,1579920.8076096,0.024391214291531
4.722e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,399120.80760956,0.0071663163720057,571920.80760956,0.010269381645295
4.722e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,2703120.8076096,0.037905108414618,3423120.8076096,0.047207144224181
1.574e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,3279120.8076096,0.044832113900954,4143120.8076096,0.055631095173259
4.722e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,975120.80760956,0.015602078457604,1291920.8076096,0.021120845385147
4.722e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,266110.53840637,0.0050771888793759,427920.80760956,0.0079423063138511
4.722e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,2127120.8076096,0.030798741817427,2703120.8076096,0.038470796290984
4.722e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,687120.80760956,0.011492237540382,1003920.8076096,0.016945124025964
4.722e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,177437.02560425,0.0036394140841411,292712.59224701,0.0056554687813042
4.722e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,1407120.8076096,0.021501377075918,1867920.8076096,0.028557434549021
4.722e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,543120.80760956,0.0093708136072595,715920.80760956,0.013151842717953
4.722e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,118321.35040283,0.0026483242725371,195171.72816467,0.0042538588759192
4.722e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,1119120.8076096,0.017607805305987,1551120.8076096,0.02393735857789
4.722e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,69,399120.80760956,0.0071778576938583,571920.80760956,0.011068901274085
1.574e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,1263120.8076096,0.019556361890702,1579920.8076096,0.025039965684032
4.722e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,69,78910.900268555,0.0019630503104282,189260.16064453,0.0066199930044358
1.574e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,69,5583120.8076096,0.071687755050784,9039120.8076096,0.11261176739209
1.574e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069068431127471,4287120.8076096,0.14435040861882
1.574e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069076443316786,3711120.8076096,0.12490396824011
1.574e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1407120.8076096,0.05090718603965,1983120.8076096,0.070421753454259
1.574e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,543120.80760956,0.022178523512339,701520.80760956,0.0283671511174
1.574e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069081345064637,3423120.8076096,0.11601121604947
1.574e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,975120.80760956,0.036913193332686,1335120.8076096,0.04964812851372
1.574e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,266110.53840637,0.011959384030616,404441.21837769,0.018056689682651
1.574e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069088491851023,2847120.8076096,0.097680789006771
1.574e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,831120.80760956,0.032115647502307,1047120.8076096,0.039728814744664
1.574e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,177437.02560425,0.0084430509775665,292712.59224701,0.013700816626438
1.574e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1695120.8076096,0.060041861290078,2299920.8076096,0.080111654534235
1.574e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,543120.80760956,0.022175039188477,845520.80760956,0.033192896874944
1.574e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,1119120.8076096,0.04163093562089,1479120.8076096,0.053594642329907
1.574e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,118321.35040283,0.0059936880554135,195171.72816467,0.0093806935325546
1.574e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1263120.8076096,0.046309218119502,1579920.8076096,0.057413431866618
1.574e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,399120.80760956,0.016979908623602,571920.80760956,0.025244486103043
1.574e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,78910.900268555,0.004296579012663,130144.48544312,0.0078109471912427
1.574e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,975120.80760956,0.036923230942883,1291920.8076096,0.048152903078332
1.574e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,266110.53840637,0.011966824013102,425722.8614502,0.019951527783155
1.574e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,52637.266845703,0.0031209433319741,86792.99029541,0.0048483513727549
3.148e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069069960247291,4287120.8076096,0.14435480523367
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069082218590036,3135120.8076096,0.10671782512942
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,831120.80760956,0.032106485987609,1191120.8076096,0.044763510810177
1.574e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069070393349377,4287120.8076096,0.14435665208837
3.148e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.06907263525665,4287120.8076096,0.14436618576415
3.148e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1695120.8076096,0.060034392726223,2155920.8076096,0.075394866076161
3.148e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,543120.80760956,0.022169108255352,715920.80760956,0.028431595443835
3.148e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069074962499664,4143120.8076096,0.13956341564076
3.148e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1263120.8076096,0.046291162853596,1723920.8076096,0.061620789022266
3.148e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,399120.80760956,0.016966484412423,571920.80760956,0.023571741034287
3.148e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069080065801241,3711120.8076096,0.12515998975937
3.148e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1119120.8076096,0.041638925287514,1435920.8076096,0.052456157945687
3.148e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,266110.53840637,0.011956896263543,427920.80760956,0.018216744738361
3.148e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.06909265806097,2703120.8076096,0.092815035042608
1.574e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069085319864687,2847120.8076096,0.097913521014788
3.148e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,687120.80760956,0.027206329710925,989520.80760956,0.037977058893282
3.148e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,177437.02560425,0.0084459531778979,271430.9491745,0.013152647006667
3.148e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1551120.8076096,0.055483795065282,2155920.8076096,0.075410962398569
3.148e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,543120.80760956,0.022173158111635,715920.80760956,0.028462250004325
3.148e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,118321.35040283,0.005992267159035,195171.72816467,0.0097427005556428
3.148e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1263120.8076096,0.046306118630213,1723920.8076096,0.06189288341838
3.148e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,399120.80760956,0.016978228817943,571920.80760956,0.023631723292345
3.148e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,78910.900268555,0.0042959541854987,130144.48544312,0.0066862835361001
3.148e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,831120.80760956,0.032119235632285,1191120.8076096,0.044651372129212
3.148e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,266110.53840637,0.011974722941242,412421.83452988,0.018160787570721
1.574e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,831120.80760956,0.032111667346667,1047120.8076096,0.039719891432856
3.148e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,52637.266845703,0.0031248521546544,86792.99029541,0.0051413246480525
3.148e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,687120.80760956,0.027218330430023,989520.80760956,0.039337532603086
3.148e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,177437.02560425,0.0084559788206544,283845.2409668,0.014552004664961
3.148e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,35121.511230469,0.0023138533848403,84165.626953125,0.0079226665271011
4.722e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.06907109880355,4287120.8076096,0.14435863962575
4.722e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069088168966322,2703120.8076096,0.092579698479771
4.722e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,687120.80760956,0.027202614737724,989520.80760956,0.037885276028477
4.722e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069074407844721,4143120.8076096,0.13935633046067
4.722e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1407120.8076096,0.050906031854154,1867920.8076096,0.066550077667554
4.722e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,399120.80760956,0.01696485279839,701520.80760956,0.028456956091271
1.574e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069072001779789,4287120.8076096,0.14436341636595
4.722e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069077431451454,3711120.8076096,0.12494767477395
4.722e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1119120.8076096,0.041633146799273,1479120.8076096,0.053814115068465
4.722e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,399120.80760956,0.016973704576478,548880.80760956,0.022945739793125
4.722e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069084827248292,3279120.8076096,0.11123848218427
4.722e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,975120.80760956,0.036919754951611,1268880.8076096,0.04781953929336
4.722e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,266110.53840637,0.011964080061619,404441.21837769,0.018541658905141
4.722e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1695120.8076096,0.060037155021633,2299920.8076096,0.080069472547754
4.722e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,543120.80760956,0.022171611357788,845520.80760956,0.033179097931519
4.722e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,118321.35040283,0.0059912375160397,195171.72816467,0.0093706785991969
4.722e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1407120.8076096,0.050912315497899,1867920.8076096,0.066714238023488
1.574e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,1695120.8076096,0.060031268107799,2271120.8076096,0.078971678403797
4.722e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,399120.80760956,0.016968796334474,701520.80760956,0.030180408194422
4.722e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,118321.35040283,0.0059994319248585,179801.6526123,0.01055974273204
4.722e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1119120.8076096,0.041653746684105,1435920.8076096,0.052449035176024
4.722e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,266110.53840637,0.011965657490828,557520.80760956,0.025393378166025
4.722e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,78910.900268555,0.0043046722342541,126203.44042969,0.0079434549266861
4.722e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,687120.80760956,0.027218133670211,989520.80760956,0.037983742579718
4.722e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,177437.02560425,0.0084556878069181,283845.2409668,0.014129174724331
4.722e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,35121.511230469,0.0023140413546573,84165.626953125,0.0071311930667385
4.722e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,543120.80760956,0.022184732978089,845520.80760956,0.034937073414026
4.722e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,80,118321.35040283,0.0060004791636008,195171.72816467,0.0097065947125749
1.574e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,543120.80760956,0.022167123964193,721680.80760956,0.029366801566089
4.722e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,80,35121.511230469,0.0023200159575342,57891.993530273,0.004608612238519
1.574e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,80,1983120.8076096,0.069075040477579,4143120.8076096,0.13934578607495
1.574e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068423386472794,1448569.5022111,0.13486716833295
1.574e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068431818886913,1254773.0983464,0.11688806927165
1.574e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,487794.32041168,0.048621740745824,727212.80497742,0.070974826563305
1.574e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,177437.02560425,0.020210756147493,269657.47891846,0.030843916870439
1.574e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068436587559956,1145688.0513161,0.10677567382008
1.574e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,354784.0512085,0.036796060070554,634105.61653519,0.062546726105429
1.574e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,78910.900268555,0.010089192525081,130144.48544312,0.015919033367841
1.574e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068443166587585,971286.64896526,0.091716732481979
1.574e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,266110.53840637,0.028649482664932,386706.51581726,0.041294014550999
1.574e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,52637.266845703,0.0071659374929063,119109.55940552,0.016557351594962
1.574e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,674008.69729614,0.064971442594602,845591.94456825,0.080565690273355
1.574e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,266110.53840637,0.028668588557634,363651.40248871,0.038614181033997
1.574e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,487794.32041168,0.048626611487106,652727.05422363,0.064528859107511
1.574e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,52637.266845703,0.007178964247465,84165.626953125,0.013662113737714
1.574e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,487794.32041168,0.048634751605389,674008.69729614,0.066016536423726
1.574e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,118321.35040283,0.01427309486544,189260.16064453,0.022357214613465
1.574e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,23444.340820312,0.0037295031415836,38624.662353516,0.0057040026024527
1.574e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,354784.0512085,0.036803890036872,519716.78502045,0.052892373759148
1.574e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,78910.900268555,0.010095303182453,130144.48544312,0.016190212642207
1.574e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,23444.340820312,0.0037370566605168,37456.9453125,0.0085965195755436
3.148e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068425052134559,1448569.5022111,0.1348732615556
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068437460170856,1079024.9670198,0.10133777706725
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,354784.0512085,0.036798404564603,514396.37425232,0.051640758759481
1.574e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068425507243376,1448569.5022111,0.13487593066789
3.148e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068427887056584,1448569.5022111,0.13488982473557
3.148e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,487794.32041168,0.048617154768509,793717.93957901,0.076080158752523
3.148e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,177437.02560425,0.020202644787648,283845.2409668,0.030649720470028
3.148e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068430297712374,1348858.95141,0.12535125884739
3.148e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,487794.32041168,0.048622446226435,679329.10806427,0.065994415300342
3.148e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,118321.35040283,0.014261793846529,198718.66867676,0.024761868844481
3.148e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068435356636119,1200230.5748312,0.11183383984074
3.148e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,487794.32041168,0.048633849154734,647406.64345551,0.063052599598371
3.148e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,118321.35040283,0.014272835986121,179801.6526123,0.02238911648411
3.148e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.06844680971605,944352.06945162,0.089221000425018
1.574e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,713911.7780571,0.068440355918129,971286.64896526,0.091756631256424
3.148e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,266110.53840637,0.028652812243103,381386.10504913,0.039615168281953
3.148e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,52637.266845703,0.0071682884544417,86792.99029541,0.01132908200307
3.148e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,2,800,93,487794.32041168,0.048619664001829,793717.93957901,0.076162959384986
3.148e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,2,800,93,177437.02560425,0.020206132033951,283845.2409668,0.030682412149144
3.148e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,2,800,93,35121.511230469,0.0051337465567536,81538.26361084,0.013991262535341
